create_user,create_date,update_user,update_date,drilling_company_guid,drilling_company_code,name
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,edb03572-4286-4b8b-92f9-f1b2065bf9a0,072,A. D.  Baker Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,6f1a3e11-819a-451e-a7c8-33bd71e5218c,073,J. P. Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,4d823fce-cef5-4ed0-909d-3be4f1e45150,074,K. & W.  Water Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,c515bdbb-d938-4cd3-87e9-4e3637947580,075,Kalicum Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,6286631c-ab8f-4be9-b6c8-0516c45118e0,076,Ken's Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b2a24c66-1db2-441b-8cf1-acc4a018cfe6,077,Kodiak Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,8f623596-d451-4f94-80a3-33ee1e196823,078,Dogwood Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,da97e971-e5a4-4e1d-b34d-e7a65669a0a8,079,Kootenay Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,09d45160-c752-478d-9886-ad7efc4ce195,080,H. & W.  Aqua Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,9427d806-e92d-4529-8060-d668dfb58687,081,Langley Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,70c10c03-45c9-47e9-9f93-8b0c205acf15,082,Arnie's Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,cfd908ad-6633-4d09-b5a0-f33987a20a42,083,Aldergrove Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,7a97d979-9c16-4ba4-8166-cfb71b657f72,084,Linder's Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,13eb55ef-a015-41ce-92a9-cd5e9f3d1ce5,085,Lloyd Pettit Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,8bc5e5c4-9b55-4c85-877a-2dfd7c68e8cd,086,G. & G. Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,d343dddf-d810-4dd8-be4b-a84b7d9d9a7f,087,"Lorenzen, Lee"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,380a89e1-5f22-4c30-b1fa-0c2c4ca2c3fa,088,H.  Hadland
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,bce73d31-fc1d-4049-a540-8714cc325ff9,089,"McDonald, R. W."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1ecae0c0-7f76-4f02-b36b-4e71fb1bb665,090,McHarg Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,21e5b156-9a85-4029-9ebd-9b64c4dceada,091,M. S. A.  Water Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a74042fd-e0f4-4ccc-8085-f29d224c1e09,092,Midnight Sun Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,4037edc6-1f02-44e7-9949-4c663981720e,093,M. Schibli Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,3760cf6c-926f-4fea-9f08-6c98805fae3c,094,Mission Well Drillers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,7b65b147-071c-47f0-91d2-6f4e4dfd2dad,095,Monashee Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b60d10cd-28a0-4879-ae4d-47db3cd61345,096,Misek Bros.  Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a814481a-28e9-4189-93ad-524bcb64dca6,097,Manville Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a9c7fcf0-90e5-4295-be9d-da4da0fddaf4,098,Nechako Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,60ea991e-bde7-4a7d-b26a-8f3896a1e746,099,Nelson Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,90615cb7-601b-41c0-86f5-e8c08e295894,100,Northern Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f42cc744-8c21-4199-9200-72c0c3b27e8f,101,Nor-West Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,8da54d3e-8325-4702-a1a4-416c85c7bc4d,102,100 Mile & Dist Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,aa99d5d0-400e-4196-b961-7536dda4778d,103,"Olynick, Robert"
WELLS,2003-08-13 08:55:14-07,PROXY_WELLS,2008-08-28 15:10:40-07,1237493e-ebd8-41e2-83ca-0a600da00bc9,104,Owen's Drilling Ltd.
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b5ad524a-292d-4e1e-9cd0-82fbe5b038c3,105,Okanagan Rotary Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,166319e7-05fb-4f1c-8082-96bbc8d71ac8,255,Triumph Drillers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1016f1fb-e6b1-4c4c-8e42-7b9bd202a43a,106,Oyama Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,93b322b0-a086-43d9-9ef5-80f8c0121e16,107,Lake Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,d83825a9-3957-411d-a6e7-69beb06bbabf,108,Pacific Water Wells
WELLS,2004-10-04 10:30:35-07,WELLS,2006-12-14 09:28:28-08,b0e1edb7-f21c-4406-b182-d37ba506d5cb,469,"LaBrie, Jerry"
WELLS,2005-01-07 11:27:42-08,WELLS,2006-12-14 09:28:28-08,7f4c7741-29c9-4c71-9117-83bf2b977f53,470,Cascade Drilling Ltd. & Capri Drilling (1985) Ltd.
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,92a71018-c486-40ee-8031-1f5ed659d0c4,209,Wingdam Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,9ffe3e78-c7ce-4aa4-bf1c-5abbdae5b5f8,210,Joe Satre
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,ddd132d0-205d-417a-9402-a9918f1d1e5e,215,Zavaglia
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,e8d08911-ce3f-474b-ba60-9198b84e3423,216,Moras
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,acf86f01-c194-4482-9cde-a672b4e8ab37,220,Don Hansen Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,af793b64-19ff-4066-9b51-1f8b02d12fb7,221,Justin Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,474a83be-7a22-4495-8ce3-a64174afffe8,226,Geotechnical Branch/Hwys.
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,3a93e1b3-11ca-4e88-b1da-1554d232a40c,227,"Shaw, Ted"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,69799d97-74b0-42bc-a406-8e1039a41559,233,R. C. A. F.
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,0b55bcc8-5736-4eb6-85e5-320da3437c48,234,Butler
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,be4d081f-dab4-42cc-839b-945f00cd40ff,238,Barker Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,cd1b59c7-cbcd-4e8d-915b-887adf599bef,239,Bugbie
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,4b9b090a-0f7c-4422-ac03-d68b5b3d9251,243,Lafortune
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f35826c7-1c0f-4a2e-8f60-292c87042c14,244,Wynen
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,683a14ef-f0aa-4987-849e-f80784e66891,248,"Lazelle, P. B."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,9c165ce2-0d61-4e4e-8995-0565db72379b,249,Burgess
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,175be11e-2f01-4fa4-9d07-c8708847b772,254,Baldwin Construction
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,49f28de5-686c-492c-9d56-a82ab8070633,256,Robinson Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1eb28f47-b346-4889-929d-58bcdf84307e,261,Canadian Collieries
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f31d919d-1fe4-425e-917e-0f9b9547e584,262,"McLean, Gordon"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,2f43a6a0-7fd1-4db4-aff8-595bc9f47418,268,West Coast Coal
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b0759f2f-e5d0-42b9-a09c-e5b9d7be8dff,269,"Scott, William"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,82e56d3f-dcf5-435c-9db1-13607fe1c22d,274,Ryle & North
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,4ee5e12e-8281-42e2-b489-04cddfe6a200,275,Holt & Olmgrem
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,dca0e4e4-63e5-480e-b5e0-b31d60f31616,281,Curtis
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,6baf54eb-d09b-4c45-afc1-be201ad712c7,280,Aqua-Flo Testing
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a699ad8b-9585-4280-bf13-e29645d5b1d2,285,"Thompson, H."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,95639af3-0689-4fcc-8c43-6e4d4e616ead,286,"Shepard, V."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,6cf32f00-590e-4b4c-8aae-ca8a308ef2c1,291,Osgren
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,3926e04e-f562-4ecc-9957-2a996b3ab6b5,292,"Haguseth, T."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,ad55d6f5-d792-456a-ab64-a27bbc89526c,296,"Williams, Bert"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1670ad41-135a-467d-8ff0-d0953657e497,297,"Gibbons, Bob"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1a707c46-3c8c-449f-804f-b5e92ddd159d,302,Breanan
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,3a6195ba-b6f5-4204-bb52-c30dc91dd869,303,Harrison
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,79f887b9-cbbb-4908-adef-2a60f99a188b,307,"Novak, Ed"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,2b87f7da-9c0a-41a6-947a-108b6d064331,308,Clearwater Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,af6cb442-28a4-4a94-8cab-0e709dcc2c64,313,"Perry, Leo"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,290fece3-9f09-4fe8-b5c1-57d4573274b4,314,"Pidherney, Bill"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,9587a98e-6f0c-4cb5-97f3-6d91900c0292,319,Boyles Bros.
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,0422e584-f010-4d54-b409-379f8ba7bfe9,320,Richeter
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,d0ddb486-e6f9-4d32-a0dd-fa3777653a98,324,Sando
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1b74254a-af78-40c7-a464-cde7c9b44da8,362,Big Country Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,37d66cc8-06f2-40aa-b0bb-956dca7fa8d8,367,Nicholson
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,cf829288-7768-4597-8f93-395fa1b33593,368,Star Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,b582ec59-dc28-4545-af43-9a8765e59998,373,"Sanderson, A. B."
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,3c9f2173-be2b-4160-870b-c7b377cb8e2e,374,"Marsh, Tom"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,336e36d8-d831-4547-aeb7-02cef0007227,378,"Lund, Swen"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,e5ab66cf-6796-4cda-a4ff-5ad20567e79c,379,Brackenear
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,3c03c302-e417-48f3-9302-0bd55ac25d78,383,"Norman, Duff"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,f954cabb-3731-49dc-a095-0bb3cce06b14,384,C. & M. Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,824afe31-ee8e-467a-8add-1626126b627a,389,Embley
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,8a9b23f6-f914-4dcc-b8b9-4509da07fc80,390,"Adams, Ray"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,e3885233-ec40-4c95-b004-d2170a7c28c2,394,"Sorvik, Olaf"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,b58e59f0-6612-421d-acdb-25bb153a7f69,395,North Country Water Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,fbce060f-cbaa-480e-a5cc-d9681aa7d350,402,H. Harder
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,df549242-0615-49d5-8a0d-5a0ff198e00e,404,"Beers, Bill"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,f215f413-1e53-4ac5-974d-6467c5261014,409,"Bates, Alan"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,f9fc6f5e-1ade-42b6-9b94-bd84c675bb58,410,Brown Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,7345526b-cd2d-48e5-8884-2377ea0c7b2f,418,M. & M. Drilling Co.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,7f5f1f9e-0aa7-4e9d-8060-fd0c18a72d9b,419,Cronin Drilling Inc.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,a2e6588d-f2a5-4417-bed8-55756d7d0061,425,Smithers Well Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,32031073-939d-4357-88d6-f5acfd83acf7,426,Interim Water Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,6c206882-b620-46ed-817b-fdee9b74c44c,438,Davies Contracting Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,a7fba685-4cb9-4832-9c38-f68451a7dacd,447,Cenam Construction Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,6a301695-47af-4a02-b68d-ea83cc058bb2,448,Well Done Drilling
WELLS,2005-02-25 10:26:25-08,WELLS,2006-12-14 09:28:28-08,09eada5c-1f37-4c34-98e6-80b217b8eadc,472,Kobau Mtn. Drilling Ltd.
WELLS,2003-08-13 08:55:13-07,WELLS,2006-12-14 09:28:28-08,90d9303a-6b03-41cb-978d-7c34236c5e8c,033,D. A. Smithson & Sons
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,0fc9bb75-988c-4a39-872d-3dab940fc45c,169,l. J.  Desilets
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,4c740340-4e15-4e11-a51e-62f46c59b944,449,Kodiak Drilling Mtn. Div.
WELLS,2005-03-04 09:42:48-08,WELLS,2006-12-14 09:28:28-08,cb341f51-afe9-486a-b10b-f38003ae9118,471,J. R. Drilling Central Ltd. Partnership
WELLS,2003-08-13 08:55:13-07,WELLS,2006-12-14 09:28:28-08,74fae3a9-9fed-46c0-b575-a0ff51535d3f,013,Anderson Air Drilling
PROXY_WELLS,2008-09-03 10:42:23-07,,,6bb6b418-9a79-4823-853d-cf61dddf5cf2,494,Aqua Source Drilling Ltd.
PROXY_WELLS,2008-09-23 10:40:28-07,,,7e7c8bd3-7a34-4d18-b328-cbee62c08805,497,A Better Bobcat Service Ltd.
PROXY_WELLS,2008-10-29 16:32:42-07,,,a160dd81-7dd1-4c9b-b263-b64c04e1f3f9,499,Carbon Mountain Drilling
PROXY_WELLS,2008-10-29 16:33:05-07,,,ee401a70-ec48-45b3-8be9-6e6386d8d74c,500,Anderson Water Wells
PROXY_WELLS,2009-04-29 09:17:15-07,,,cdbb2912-877c-4873-ba15-632147b7b0e1,501,Derex Drilling
PROXY_WELLS,2009-06-15 13:24:25-07,PROXY_WELLS,2009-06-15 13:25:15-07,32f1c292-a7fe-43e0-8c7c-3d6e3b911166,502,Good Well Drilling
PROXY_WELLS,2009-10-19 10:04:45-07,,,c8ba3833-98ba-4ae9-b705-c069078eb6a5,506,Anderson Water Serv
PROXY_WELLS,2009-11-10 11:10:54-08,,,0d844c8a-dcd8-498f-a406-db7c80ee7629,508,Uniwide Drilling
PROXY_WELLS,2010-04-19 11:30:02-07,,,e6aa8761-d340-4daf-b1f2-7be529e1e7b8,509,Grassroots Drilling
PROXY_WELLS,2010-07-27 15:36:41-07,PROXY_WELLS,2010-07-27 15:36:50-07,e4988113-f4b6-496b-a035-9f0d593f0a84,511,Seismograph Outfit
PROXY_WELLS,2011-02-14 08:27:11-08,,,65fd4020-4f86-4656-87f8-ad07cd7c74a0,514,Falkland Water
PROXY_WELLS,2011-07-26 15:59:02-07,,,1ad9db35-582d-4da8-aae6-9c3830e4d422,520,E.D.S. PUMPS
WELLS,2003-08-13 08:55:13-07,WELLS,2006-12-14 09:28:28-08,53c0896e-80e8-487a-a0a2-bfaae022ab0e,002,Donald Abercrombie
WELLS,2003-08-13 08:55:13-07,WELLS,2006-12-14 09:28:28-08,dd1dd3f6-b732-4628-a079-dded1120055e,015,Andy's Pump & Supply Drilling
WELLS,2003-08-13 08:55:13-07,WELLS,2006-12-14 09:28:28-08,3695aacf-8ab4-4079-a244-e062a7861387,031,Donald Well Drilling
WELLS,2003-08-13 08:55:13-07,WELLS,2006-12-14 09:28:28-08,16c0547a-6116-43b6-8e9f-6e56115b54b8,121,R. & S. Drilling
WELLS,2003-08-13 08:55:13-07,WELLS,2006-12-14 09:28:28-08,b48a003d-c63a-4e9b-ac42-1adfaf336052,130,Stewart Drilling
WELLS,2003-08-13 08:55:13-07,WELLS,2006-12-14 09:28:28-08,a91dce8c-9e46-4d99-9c1f-cc7970e142f3,139,United Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,18e79e47-10c8-45ea-a8b5-fa0b98c04e55,166,Surrey Well Drillers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,e239c535-fb13-495c-a244-8b60f8185a03,184,Carl Van Doorseleare
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,27b3b72f-7ede-4934-b1a5-d93c15869b5f,201,Aquarius Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,898758c1-82d6-4047-b13c-7efe5dee2d7a,218,Superior Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,ac447551-ca85-4d29-81a6-70bed7a86244,147,Wonowon Oil Contracting
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,e4764018-262c-433e-82db-3c383dd4c040,240,Considine
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,2eca7ffc-b10e-4aa2-a366-1677ea8b8ed1,111,Perry's Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,db40f8f3-f270-4984-b045-7fb706e3817b,116,Quesnel Water Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,49833202-4583-4196-9ec6-407084e27f5a,380,"Harris, Mike"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,80d6582f-3136-4df4-a0b4-f617a64c8360,401,Skeena Rock Mechanics Co.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,c5c38228-9408-4847-9411-1cd39f4cb7a5,467,Hamerston Backhoe Service
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,1a0cd035-b8e9-476d-9b3f-599992330302,468,Wangler Drilling Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,9c55c8c6-be36-4293-a3e6-1c5594bc2af9,440,Trinity Valley Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,a6d18d27-081b-4d35-84fd-79816c757a13,434,Jacob's Water Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,aba0989f-8a64-4a0c-a1fc-d73b2592db80,442,Robbins Well Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,9e27f0cd-1ec9-4da2-ba95-f8a22845ce20,450,Ace Sumar Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,e051f791-ea81-4fb3-b4a9-5efdb64fb70d,456,Reliance Well Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,9428a1f3-83c4-46c6-b830-3531990287a8,459,Target Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,c597ef71-c641-43db-aecb-44ddc7d41dd2,463,Harry Vandergaag
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,3528db7a-bb0b-40c6-906b-1c234559800c,258,"Dinslay, J."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1513ce5d-6582-49c6-98d3-3bc5bdbac045,278,Radford & Clark
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,0bb339a3-6cba-475d-9046-b71bc8145466,304,"Hill, Jim"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,e6bcd1e7-51ca-411a-b102-de506331b0cf,323,Coast Water
PROXY_WELLS,2007-04-19 14:08:42-07,PROXY_WELLS,2007-10-22 15:29:22-07,99c54ad4-94e3-4ec7-aae2-908af9e10af8,485,Allan Dakin
PROXY_WELLS,2007-10-22 15:27:13-07,PROXY_WELLS,2007-10-22 15:29:12-07,27cec79b-a3f1-477c-9a12-6cd54b0680ca,486,Alliance Drilling
PROXY_WELLS,2007-11-29 15:38:34-08,,,39ee5036-e0e8-4e6c-9e44-c98b15dbf25d,491,Peters Well Drilling Pump Sales and Service
PROXY_WELLS,2014-06-25 09:32:41-07,,,b4e8a03c-834d-4ba2-a7c6-77782e3e8606,1007,Moberg Drilling
PROXY_WELLS,2014-01-14 10:42:35-08,,,8849bb4e-5dff-4ab3-b626-4076812ec3b5,1005,Alken Basin Drilling
PROXY_WELLS,2015-08-27 09:06:38-07,PROXY_WELLS,2015-08-27 09:07:12-07,f1382969-52cd-413b-9fd1-eca4d9f705db,1008,TerraTherma Drilling
PROXY_WELLS,2015-08-27 09:07:40-07,,,50aee03e-e9d5-4b1a-aac1-41afb1e66c1f,1009,Groundforce Drilling
PROXY_WELLS,2016-01-21 13:04:50-08,,,70ef746f-d376-499b-8a5d-2eb0daec3590,1011,Clear Blue Water Sys
PROXY_WELLS,2017-02-14 09:53:29-08,,,15c46add-e5ad-460c-afd7-1c08099cde81,1023,Diverse Drilling Ltd
PROXY_WELLS,2017-02-14 10:05:11-08,,,52dfe15f-7581-48d3-841e-a7cec297fbe6,1024,Bertram Drilling
PROXY_WELLS,2016-11-07 11:02:26-08,,,52b36bb9-f7c8-4b61-a794-31aab3b1f7b7,1012,Blue Max Drilling
PROXY_WELLS,2016-11-21 15:31:42-08,,,34a177d1-cbc7-4012-820b-252ef2b88a39,1013,Abacus Drilling
PROXY_WELLS,2016-11-21 15:35:26-08,,,257f7787-d304-4ec7-abfe-94f2ced5c96d,1014,Alco Drilling
PROXY_WELLS,2016-11-21 15:36:33-08,,,f232d9ca-6cc6-4d17-9b83-d3239f8f34d9,1015,Kicking Horse Water
PROXY_WELLS,2016-11-21 15:38:18-08,,,ca4a99b0-0dcf-4385-bccd-93a6e865d08e,1016,Sonic Drilling Ltd
PROXY_WELLS,2016-11-21 15:40:06-08,,,55ee9581-cdb6-4a54-9849-166f55665aba,1017,Ground Source
PROXY_WELLS,2016-11-21 15:41:04-08,,,18500725-b6f7-4961-9e38-3210b4e090c4,1018,Stooksberry Drilling
PROXY_WELLS,2016-11-21 15:42:32-08,,,f997c1b1-44b0-42c7-a38e-f16e357eb845,1019,Queen Charlotte Well
PROXY_WELLS,2016-11-21 15:43:21-08,,,423b5ce7-da8c-431d-807f-d5212cff36c5,1020,Okanagan Kootenay
PROXY_WELLS,2016-11-21 15:44:38-08,,,b00b1f12-c10a-4a1b-b88a-7fc1b8c0077d,1021,Ingram Drilling Co
PROXY_WELLS,2015-12-23 11:33:21-08,PROXY_WELLS,2015-12-23 11:34:16-08,7a2b9716-f8cd-4aa2-94ef-647ae9f6262f,1010,Geotility Systems
PROXY_WELLS,2016-12-05 09:38:04-08,,,bdeb6555-d09b-48f3-8f16-80ff138e4046,1022,Value Contracting
